Derived constituent file for segment 11

JDAY,     TSS,    TISS,
    78.400,    3.7500,    3.7479,
    78.500,    3.6734,    3.6716,
    78.600,    3.6537,    3.6521,
    78.704,    3.6243,    3.6233,
    78.806,    3.6328,    3.6319,
    78.900,    3.6121,    3.6102,
    79.000,    3.5903,    3.5883,
    79.100,    3.5780,    3.5756,
    79.205,    3.5765,    3.5739,
    79.307,    3.5668,    3.5637,
    79.400,    3.4956,    3.4928,
    79.500,    3.4509,    3.4481,
    79.600,    3.3761,    3.3705,
    79.704,    3.3269,    3.3266,
    79.803,    3.2884,    3.2887,
    79.900,    3.2892,    3.2903,
    80.000,    3.2635,    3.2617,
    80.100,    3.2356,    3.2341,
    80.204,    3.2072,    3.2038,
    80.306,    3.1804,    3.1765,
    80.400,    3.1423,    3.1381,
    80.500,    3.0875,    3.0828,
    80.600,    3.0239,    3.0159,
    80.704,    3.0036,    3.0025,
    80.806,    2.9498,    2.9488,
    80.900,    2.8999,    2.8959,
    81.000,    2.8667,    2.8622,
    81.100,    2.7958,    2.7907,
    81.206,    2.7240,    2.7188,
    81.302,    2.6855,    2.6834,
    81.400,    2.6221,    2.6167,
    81.500,    2.5589,    2.5535,
    81.600,    2.5152,    2.5094,
    81.703,    2.4546,    2.4532,
    81.805,    2.4023,    2.4010,
    81.900,    2.3547,    2.3526,
    82.000,    2.3128,    2.3097,
    82.100,    2.2719,    2.2690,
    82.206,    2.2372,    2.2347,
    82.308,    2.2105,    2.2082,
    82.400,    2.1879,    2.1864,
    82.500,    2.1727,    2.1702,
    82.600,    2.1624,    2.1602,
    82.704,    2.1590,    2.1591,
    82.806,    2.1491,    2.1493,
    82.900,    2.1507,    2.1513,
    83.000,    2.1499,    2.1495,
    83.100,    2.1486,    2.1483,
    83.204,    2.1479,    2.1476,
    83.306,    2.1478,    2.1477,
    83.400,    2.1484,    2.1484,
    83.500,    2.1498,    2.1505,
    83.600,    2.1663,    2.1685,
    83.704,    2.1844,    2.1846,
    83.806,    2.2056,    2.2058,
    83.900,    2.2077,    2.2075,
    84.000,    2.2241,    2.2249,
    84.100,    2.2360,    2.2365,
    84.203,    2.2423,    2.2425,
    84.306,    2.2421,    2.2421,
    84.400,    2.2425,    2.2429,
    84.500,    2.2497,    2.2506,
    84.600,    2.2701,    2.2718,
    84.704,    2.2737,    2.2740,
    84.804,    2.2958,    2.2968,
    84.900,    2.3160,    2.3162,
    85.000,    2.3295,    2.3300,
    85.100,    2.3364,    2.3365,
    85.203,    2.3366,    2.3363,
    85.305,    2.3239,    2.3233,
    85.400,    2.3063,    2.3054,
    85.500,    2.3233,    2.3224,
    85.600,    2.3069,    2.3062,
    85.700,    2.2958,    2.2955,
    85.804,    2.3056,    2.3051,
    85.900,    2.3049,    2.3043,
    86.000,    2.3066,    2.3070,
    86.100,    2.3121,    2.3124,
    86.202,    2.3207,    2.3213,
    86.304,    2.3302,    2.3308,
    86.400,    2.3383,    2.3388,
    86.500,    2.3487,    2.3494,
    86.600,    2.3590,    2.3607,
    86.704,    2.3557,    2.3558,
    86.802,    2.3700,    2.3707,
    86.900,    2.3904,    2.3903,
    87.000,    2.4036,    2.4041,
    87.100,    2.4143,    2.4145,
    87.202,    2.3885,    2.3887,
    87.304,    2.3940,    2.3942,
    87.400,    2.3994,    2.3995,
    87.500,    2.4037,    2.4038,
    87.600,    2.4135,    2.4139,
    87.703,    2.4174,    2.4173,
    87.806,    2.4232,    2.4231,
    87.900,    2.4123,    2.4121,
    88.000,    2.3760,    2.3759,
    88.100,    2.3842,    2.3840,
    88.203,    2.3911,    2.3908,
    88.305,    2.3985,    2.3982,
    88.400,    2.4017,    2.4013,
    88.500,    2.3986,    2.3981,
    88.600,    2.3982,    2.3972,
    88.704,    2.4003,    2.4002,
    88.806,    2.4019,    2.4018,
    88.900,    2.3996,    2.3997,
    89.000,    2.3919,    2.3912,
    89.100,    2.3820,    2.3811,
    89.202,    2.3584,    2.3568,
    89.304,    2.3505,    2.3485,
    89.400,    2.3030,    2.2997,
    89.500,    2.2799,    2.2760,
    89.600,    2.2278,    2.2199,
    89.704,    2.1920,    2.1908,
    89.806,    2.1375,    2.1363,
    89.900,    2.0217,    2.0196,
    90.000,    1.9856,    1.9812,
    90.100,    1.9475,    1.9431,
    90.202,    1.9016,    1.8971,
    90.304,    1.8074,    1.8028,
    90.400,    1.7352,    1.7330,
    90.500,    1.6383,    1.6338,
    90.600,    1.5999,    1.5963,
    90.702,    1.5587,    1.5566,
    90.808,    1.5368,    1.5352,
    90.900,    1.5277,    1.5278,
    91.000,    1.5286,    1.5290,
    91.100,    1.5523,    1.5535,
    91.201,    1.5840,    1.5859,
    91.303,    1.6052,    1.6076,
    91.400,    1.6624,    1.6632,
    91.500,    1.7198,    1.7248,
    91.600,    1.7623,    1.7722,
    91.703,    1.8112,    1.8126,
    91.806,    1.8442,    1.8477,
    91.900,    1.8618,    1.8622,
    92.000,    1.8909,    1.8920,
    92.100,    1.9201,    1.9207,
    92.205,    1.9285,    1.9287,
    92.302,    1.9340,    1.9342,
    92.400,    1.9115,    1.9114,
    92.500,    1.8906,    1.8906,
    92.600,    1.8917,    1.8909,
    92.701,    1.8850,    1.8848,
    92.805,    1.8684,    1.8674,
    92.900,    1.8696,    1.8677,
    93.000,    1.8402,    1.8390,
    93.100,    1.8130,    1.8120,
    93.204,    1.8229,    1.8220,
    93.301,    1.8093,    1.8084,
    93.400,    1.7972,    1.7969,
    93.500,    1.7840,    1.7828,
    93.600,    1.7707,    1.7692,
    93.708,    1.7585,    1.7576,
    93.804,    1.7539,    1.7536,
    93.900,    1.7541,    1.7539,
    94.000,    1.7529,    1.7525,
    94.100,    1.7448,    1.7442,
    94.204,    1.7291,    1.7282,
    94.300,    1.7099,    1.7091,
    94.400,    1.6922,    1.6917,
    94.500,    1.6853,    1.6849,
    94.600,    1.6878,    1.6878,
    94.708,    1.6964,    1.6966,
    94.802,    1.7043,    1.7045,
    94.900,    1.6907,    1.6908,
    95.000,    1.6755,    1.6755,
    95.100,    1.6774,    1.6773,
    95.201,    1.6743,    1.6741,
    95.303,    1.6664,    1.6660,
    95.400,    1.6693,    1.6686,
    95.500,    1.6540,    1.6528,
    95.600,    1.6361,    1.6343,
    95.701,    1.6108,    1.6098,
    95.801,    1.5864,    1.5852,
    95.900,    1.5592,    1.5580,
    96.000,    1.5281,    1.5268,
    96.100,    1.4914,    1.4901,
    96.201,    1.4792,    1.4781,
    96.303,    1.4437,    1.4424,
    96.400,    1.4045,    1.4027,
    96.500,    1.3696,    1.3663,
    96.600,    1.3312,    1.3283,
    96.708,    1.3132,    1.3107,
    96.802,    1.2820,    1.2813,
    96.900,    1.2578,    1.2571,
    97.000,    1.2394,    1.2387,
    97.100,    1.2190,    1.2190,
    97.201,    1.2016,    1.2010,
    97.304,    1.1828,    1.1821,
    97.400,    1.1639,    1.1638,
    97.500,    1.1452,    1.1449,
    97.600,    1.1398,    1.1396,
    97.700,    1.1223,    1.1221,
    97.801,    1.1106,    1.1104,
    97.900,    1.1014,    1.1012,
    98.000,    1.0951,    1.0949,
    98.100,    1.0906,    1.0906,
    98.202,    1.0851,    1.0849,
    98.303,    1.0769,    1.0767,
    98.400,    1.0675,    1.0673,
    98.500,    1.0609,    1.0608,
    98.600,    1.0643,    1.0642,
    98.701,    1.0716,    1.0719,
    98.804,    1.0877,    1.0882,
    98.900,    1.1075,    1.1077,
    99.000,    1.1267,    1.1270,
    99.100,    1.1458,    1.1461,
    99.204,    1.1646,    1.1653,
    99.302,    1.1805,    1.1812,
    99.400,    1.1954,    1.1953,
    99.500,    1.2113,    1.2114,
    99.600,    1.2173,    1.2181,
    99.700,    1.2448,    1.2463,
    99.801,    1.2811,    1.2826,
    99.900,    1.3022,    1.3023,
   100.000,    1.3382,    1.3382,
   100.100,    1.3685,    1.3691,
   100.200,    1.3652,    1.3660,
   100.303,    1.3877,    1.3882,
   100.400,    1.4048,    1.4053,
   100.500,    1.4083,    1.4085,
   100.600,    1.4053,    1.4055,
   100.700,    1.4165,    1.4166,
   100.801,    1.4183,    1.4184,
   100.900,    1.4333,    1.4334,
   101.000,    1.4530,    1.4535,
   101.100,    1.4804,    1.4810,
   101.200,    1.5036,    1.5041,
   101.303,    1.5340,    1.5339,
   101.400,    1.5223,    1.5221,
   101.500,    1.4929,    1.4925,
   101.600,    1.4640,    1.4637,
   101.700,    1.4500,    1.4495,
   101.803,    1.4304,    1.4302,
   101.900,    1.4641,    1.4642,
   102.000,    1.4767,    1.4781,
   102.100,    1.4930,    1.4938,
   102.200,    1.5077,    1.5079,
   102.302,    1.5324,    1.5325,
   102.400,    1.5344,    1.5341,
   102.500,    1.5368,    1.5371,
   102.600,    1.5330,    1.5332,
   102.700,    1.5013,    1.5015,
   102.801,    1.3979,    1.3982,
   102.900,    1.3955,    1.3958,
   103.000,    1.4243,    1.4247,
   103.100,    1.4473,    1.4474,
   103.200,    1.4644,    1.4647,
   103.302,    1.4730,    1.4733,
   103.400,    1.4895,    1.4901,
   103.500,    1.5065,    1.5069,
   103.600,    1.5250,    1.5251,
   103.700,    1.5429,    1.5432,
   103.801,    1.5632,    1.5635,
   103.900,    1.5835,    1.5838,
   104.000,    1.6418,    1.6429,
   104.100,    1.8153,    1.8187,
   104.202,    2.0980,    2.1111,
   104.301,    3.6557,    3.6835,
   104.400,    6.1245,    6.1405,
   104.500,    7.2050,    7.2112,
   104.600,    7.7545,    7.7546,
   104.700,    8.1302,    8.1358,
   104.802,    8.3994,    8.4058,
   104.900,    8.9714,    8.9755,
   105.000,    9.8418,    9.8469,
   105.100,   10.3866,   10.3964,
   105.200,   11.2037,   11.2276,
   105.300,   12.2043,   12.2289,
   105.400,   13.1629,   13.1869,
   105.500,   13.4199,   13.4699,
   105.600,   14.8624,   14.8767,
   105.700,   16.1099,   16.1355,
   105.803,   17.3289,   17.3650,
   105.900,   18.6263,   18.6478,
   106.000,   19.7765,   19.8222,
   106.100,   21.0002,   21.0190,
   106.200,   22.3359,   22.3704,
   106.301,   23.4219,   23.4340,
   106.400,   24.0537,   24.0655,
   106.500,   24.1417,   24.1458,
   106.600,   24.6441,   24.6508,
   106.700,   24.4791,   24.4785,
   106.801,   24.4318,   24.4284,
   106.900,   24.6096,   24.5990,
   107.000,   24.4347,   24.4294,
   107.100,   24.0445,   24.0400,
   107.200,   23.9328,   23.9102,
   107.301,   23.6593,   23.6425,
   107.400,   23.4275,   23.4280,
   107.500,   24.8268,   24.8185,
   107.600,   24.9846,   24.9831,
   107.700,   25.2379,   25.2422,
   107.801,   25.7404,   25.7464,
   107.900,   26.2684,   26.2730,
   108.000,   26.9314,   26.9359,
   108.100,   27.8101,   27.8108,
   108.200,   27.9839,   27.9865,
   108.301,   28.0584,   28.0677,
   108.400,   28.6365,   28.6369,
   108.500,   29.0333,   29.0732,
   108.600,   29.3286,   29.3606,
   108.700,   29.5817,   29.5862,
   108.801,   29.7269,   29.7261,
   108.900,   29.5227,   29.5172,
   109.000,   28.8931,   28.8800,
   109.100,   28.6518,   28.6377,
   109.200,   27.2254,   27.2063,
   109.302,   26.2167,   26.1883,
   109.400,   25.2667,   25.2733,
   109.500,   24.4102,   24.3592,
   109.600,   23.7155,   23.6841,
   109.700,   23.2185,   23.2061,
   109.802,   22.8004,   22.7901,
   109.900,   22.4895,   22.4846,
   110.000,   22.4004,   22.4005,
   110.100,   22.4711,   22.4762,
   110.200,   22.7387,   22.7487,
   110.302,   23.1865,   23.2103,
   110.400,   23.7004,   23.7016,
   110.500,   24.0679,   24.1022,
   110.600,   24.4712,   24.4798,
   110.700,   24.6269,   24.6277,
   110.802,   24.7607,   24.7594,
   110.900,   24.4351,   24.4302,
   111.000,   24.2195,   24.2069,
   111.100,   23.7052,   23.6888,
   111.200,   22.9377,   22.9116,
   111.302,   22.0469,   21.9909,
   111.400,   21.1210,   21.1179,
   111.500,   20.5137,   20.4889,
   111.600,   20.1971,   20.1696,
   111.700,   19.9243,   19.9152,
   111.800,   19.3524,   19.3440,
   111.900,   18.9830,   18.9737,
   112.000,   18.5308,   18.5169,
   112.100,   17.9604,   17.9473,
   112.200,   17.4273,   17.4161,
   112.302,   17.1250,   17.1061,
   112.400,   17.0517,   17.0511,
   112.500,   16.9739,   16.9638,
   112.600,   16.8725,   16.8672,
   112.700,   16.7815,   16.7800,
   112.802,   16.7561,   16.7571,
   112.900,   16.8255,   16.8277,
   113.000,   16.9482,   16.9510,
   113.100,   17.1136,   17.1172,
   113.200,   17.2768,   17.2781,
   113.303,   17.2962,   17.2905,
   113.400,   17.1399,   17.1389,
   113.500,   16.9135,   16.8978,
   113.600,   16.6935,   16.6689,
   113.700,   16.5042,   16.4978,
   113.800,   16.3536,   16.3483,
   113.900,   16.2759,   16.2705,
   114.000,   15.9902,   15.9832,
   114.100,   15.5371,   15.5300,
   114.200,   15.0411,   15.0285,
   114.300,   14.7503,   14.7497,
   114.400,   14.8396,   14.8466,
   114.500,   15.1534,   15.1580,
   114.600,   15.5064,   15.5186,
   114.700,   15.8870,   15.9162,
   114.800,   16.4402,   16.4502,
   114.900,   17.6513,   17.6614,
   115.000,   18.1900,   18.1984,
   115.100,   18.5160,   18.5197,
   115.200,   18.6316,   18.6338,
   115.302,   18.6403,   18.6414,
   115.400,   18.6327,   18.6327,
   115.500,   18.5207,   18.5327,
   115.600,   18.5517,   18.5532,
   115.700,   18.4919,   18.4887,
   115.800,   18.3363,   18.3326,
   115.900,   18.1450,   18.1398,
   116.000,   17.9370,   17.9310,
   116.100,   17.6490,   17.6425,
   116.200,   17.5225,   17.5084,
   116.303,   16.8865,   16.8601,
   116.400,   16.2240,   16.2218,
   116.500,   15.5460,   15.4853,
   116.600,   14.8271,   14.8205,
   116.700,   14.2894,   14.2512,
   116.800,   13.7590,   13.7505,
   116.902,   12.6678,   12.6611,
   117.000,   12.4197,   12.4141,
   117.100,   12.2769,   12.2708,
   117.200,   11.7617,   11.7537,
   117.302,   11.4906,   11.4801,
   117.400,   11.2427,   11.2420,
   117.500,   11.0401,   11.0292,
   117.600,   10.9751,   10.9805,
   117.700,   11.0363,   11.0334,
   117.800,   11.1170,   11.1176,
   117.900,   11.1526,   11.1521,
   118.000,   11.0842,   11.0827,
   118.100,   10.7223,   10.7201,
   118.200,   10.4791,   10.4743,
   118.303,   10.2557,   10.2506,
   118.400,   10.4406,   10.4418,
   118.500,   10.5055,   10.5101,
   118.600,   10.7251,   10.7392,
   118.700,   11.0399,   11.0538,
   118.801,   10.9862,   10.9919,
   118.900,   11.3299,   11.3351,
   119.000,   11.6741,   11.6783,
   119.100,   11.9679,   11.9710,
   119.200,   12.2002,   12.2025,
   119.303,   12.4038,   12.4074,
   119.400,   12.7342,   12.7343,
   119.500,   13.2259,   13.2467,
   119.600,   13.7270,   13.7365,
   119.700,   14.0622,   14.0676,
   119.801,   14.0328,   14.0343,
   119.900,   14.0096,   14.0100,
   120.000,   13.9300,   13.9287,
   120.100,   13.8191,   13.8167,
   120.200,   13.5369,   13.5332,
   120.300,   13.6573,   13.6540,
   120.400,   13.5026,   13.5022,
   120.500,   13.1190,   13.1050,
   120.600,   12.9024,   12.8932,
   120.700,   12.6755,   12.6660,
   120.800,   12.4168,   12.4125,
   120.900,   12.1960,   12.1922,
   121.000,   11.9021,   11.8979,
   121.100,   11.6654,   11.6585,
   121.200,   11.2513,   11.2409,
   121.300,   10.6747,   10.6637,
   121.400,   10.0334,   10.0320,
   121.500,    9.4432,    9.3909,
   121.600,    8.8842,    8.8598,
   121.700,    8.4533,    8.4125,
   121.800,    7.8115,    7.8002,
   121.900,    7.2420,    7.2329,
   122.000,    6.7470,    6.7352,
   122.100,    6.3187,    6.3095,
   122.200,    5.9993,    5.9912,
   122.302,    5.7191,    5.7141,
   122.400,    5.5643,    5.5637,
   122.500,    5.5579,    5.5598,
   122.600,    5.7520,    5.7614,
   122.700,    6.1124,    6.1473,
   122.802,    6.6513,    6.6622,
   122.900,    7.1305,    7.1392,
   123.000,    7.6862,    7.6964,
   123.100,    8.1711,    8.1780,
   123.200,    8.6879,    8.6962,
   123.301,    8.9057,    8.9114,
   123.400,    9.1574,    9.1576,
   123.500,    9.1747,    9.1775,
   123.600,    9.1897,    9.1863,
   123.700,    9.0902,    9.0871,
   123.801,    8.8834,    8.8787,
   123.900,    8.7069,    8.7013,
   124.000,    8.4417,    8.4346,
   124.100,    7.9517,    7.9389,
   124.200,    7.5063,    7.4946,
   124.302,    6.9980,    6.9766,
   124.400,    6.6239,    6.6230,
   124.500,    6.4073,    6.4105,
   124.600,    6.4568,    6.4658,
   124.700,    6.6904,    6.6962,
   124.802,    7.0049,    7.0129,
   124.900,    7.3953,    7.4019,
   125.000,    7.6867,    7.6945,
   125.100,    7.8863,    7.8907,
   125.200,    8.0503,    8.0531,
   125.302,    8.1493,    8.1502,
   125.400,    8.1676,    8.1674,
   125.500,    8.1097,    8.1095,
   125.600,    8.0147,    8.0097,
   125.700,    7.8861,    7.8826,
   125.802,    7.6938,    7.6888,
   125.900,    7.4408,    7.4355,
   126.000,    7.1142,    7.1069,
   126.100,    6.8022,    6.7954,
   126.200,    6.3670,    6.3577,
   126.302,    5.9048,    5.8956,
   126.400,    5.6584,    5.6572,
   126.500,    5.2172,    5.2012,
   126.600,    4.8897,    4.8865,
   126.700,    4.6847,    4.6801,
   126.800,    4.6255,    4.6229,
   126.900,    4.5291,    4.5285,
   127.000,    4.5284,    4.5295,
   127.100,    4.5824,    4.5847,
   127.200,    4.7336,    4.7378,
   127.303,    4.9567,    4.9632,
   127.400,    5.0156,    5.0161,
   127.500,    5.1982,    5.2039,
   127.600,    5.4328,    5.4390,
   127.700,    5.6662,    5.6703,
   127.801,    5.8545,    5.8582,
   127.900,    5.8782,    5.8807,
   128.000,    5.8951,    5.8963,
   128.100,    6.0129,    6.0119,
   128.204,    5.9436,    5.9399,
   128.305,    5.8118,    5.8035,
   128.402,    5.6381,    5.6353,
   128.500,    5.4774,    5.4755,
   128.600,    5.3357,    5.3311,
   128.700,    5.2184,    5.2035,
   128.801,    5.1053,    5.1017,
   128.900,    4.9621,    4.9596,
   129.000,    4.8687,    4.8674,
   129.100,    4.8538,    4.8534,
   129.204,    4.8605,    4.8602,
   129.302,    4.8683,    4.8691,
   129.400,    4.9389,    4.9420,
   129.500,    4.9880,    4.9898,
   129.600,    5.1109,    5.1135,
   129.700,    5.2219,    5.2245,
   129.802,    5.3036,    5.3045,
   129.900,    5.2466,    5.2469,
   130.000,    5.2242,    5.2232,
   130.100,    5.2381,    5.2361,
   130.204,    5.0826,    5.0783,
   130.303,    4.9031,    4.8938,
   130.400,    4.7134,    4.7158,
   130.500,    4.5058,    4.5083,
   130.600,    4.3020,    4.2969,
   130.700,    4.1323,    4.1063,
   130.802,    3.8533,    3.8474,
   130.900,    3.6568,    3.6525,
   131.000,    3.4590,    3.4561,
   131.100,    3.4338,    3.4320,
   131.204,    3.3460,    3.3455,
   131.302,    3.3612,    3.3639,
   131.400,    3.4443,    3.4434,
   131.500,    3.6684,    3.6732,
   131.600,    3.8561,    3.8662,
   131.700,    3.9686,    3.9872,
   131.802,    4.1740,    4.1773,
   131.900,    4.3224,    4.3240,
   132.000,    4.3648,    4.3652,
   132.100,    4.3017,    4.3013,
   132.204,    4.2800,    4.2781,
   132.302,    4.2245,    4.2221,
   132.400,    4.1413,    4.1414,
   132.500,    4.1601,    4.1522,
   132.600,    4.0846,    4.0816,
   132.700,    3.9526,    3.9511,
   132.801,    3.8848,    3.8828,
   132.902,    3.8200,    3.8184,
   133.000,    3.7311,    3.7295,
   133.100,    3.5552,    3.5534,
   133.200,    3.5158,    3.5134,
   133.301,    3.2857,    3.2837,
   133.400,    3.1939,    3.1920,
   133.500,    3.1193,    3.1185,
   133.600,    3.0564,    3.0549,
   133.700,    2.9900,    2.9887,
   133.801,    2.9599,    2.9589,
   133.900,    2.9108,    2.9102,
   134.000,    2.8450,    2.8443,
   134.100,    2.7804,    2.7797,
   134.203,    2.7871,    2.7863,
   134.303,    2.7374,    2.7353,
   134.400,    2.6848,    2.6847,
   134.500,    2.6530,    2.6549,
   134.600,    2.6733,    2.6776,
   134.700,    2.7832,    2.7895,
   134.800,    2.9056,    2.9075,
   134.902,    3.0513,    3.0530,
   135.000,    3.1182,    3.1199,
   135.100,    3.1790,    3.1797,
   135.203,    3.2598,    3.2606,
   135.302,    3.2175,    3.2184,
   135.400,    3.2627,    3.2628,
   135.500,    3.2743,    3.2748,
   135.600,    3.2848,    3.2850,
   135.700,    3.2304,    3.2305,
   135.800,    3.2213,    3.2203,
   135.900,    3.1532,    3.1520,
   136.000,    3.1067,    3.1060,
   136.100,    3.0027,    3.0007,
   136.200,    2.8778,    2.8754,
   136.303,    2.8529,    2.8498,
   136.400,    2.7489,    2.7486,
   136.500,    2.6744,    2.6732,
   136.600,    2.6285,    2.6280,
   136.706,    2.5811,    2.5789,
   136.800,    2.5000,    2.4986,
   136.900,    2.4416,    2.4403,
   137.000,    2.4168,    2.4156,
   137.100,    2.3461,    2.3451,
   137.200,    2.2350,    2.2327,
   137.302,    2.1157,    2.1122,
   137.400,    2.0359,    2.0356,
   137.500,    1.9206,    1.9180,
   137.600,    1.8202,    1.8205,
   137.700,    1.7477,    1.7449,
   137.802,    1.7311,    1.7301,
   137.902,    1.7049,    1.7047,
   138.000,    1.7230,    1.7240,
   138.100,    1.7887,    1.7911,
   138.200,    1.9515,    1.9551,
   138.302,    2.1095,    2.1131,
   138.400,    2.3076,    2.3080,
   138.500,    2.4400,    2.4473,
   138.600,    2.5925,    2.5965,
   138.700,    2.6292,    2.6305,
   138.802,    2.6437,    2.6440,
   138.900,    2.6216,    2.6211,
   139.000,    2.5581,    2.5568,
   139.100,    2.4973,    2.4961,
   139.200,    2.4773,    2.4758,
   139.302,    2.4144,    2.4128,
   139.405,    2.3714,    2.3683,
   139.500,    2.2741,    2.2732,
   139.600,    2.2136,    2.2108,
   139.700,    2.1993,    2.1968,
   139.802,    2.1827,    2.1821,
   139.902,    2.1579,    2.1577,
   140.000,    2.1375,    2.1372,
   140.100,    2.1120,    2.1116,
   140.202,    2.0798,    2.0789,
   140.303,    2.0249,    2.0228,
   140.400,    1.9749,    1.9748,
   140.500,    1.9537,    1.9533,
   140.600,    1.9490,    1.9481,
   140.700,    1.9383,    1.9367,
   140.802,    1.9266,    1.9261,
   140.900,    1.9031,    1.9025,
   141.000,    1.9007,    1.8997,
   141.100,    1.8601,    1.8595,
   141.200,    1.8233,    1.8226,
   141.302,    1.7828,    1.7816,
   141.400,    1.7595,    1.7595,
   141.500,    1.7707,    1.7712,
   141.600,    1.8098,    1.8123,
   141.700,    1.8443,    1.8464,
   141.802,    1.8334,    1.8337,
   141.900,    1.8550,    1.8552,
   142.000,    1.8661,    1.8665,
   142.100,    1.8688,    1.8689,
   142.200,    1.8694,    1.8691,
   142.302,    1.8600,    1.8594,
   142.405,    1.8610,    1.8596,
   142.500,    1.8237,    1.8239,
   142.600,    1.7922,    1.7898,
   142.700,    1.7434,    1.7423,
   142.802,    1.6943,    1.6931,
   142.900,    1.6742,    1.6733,
   143.000,    1.6357,    1.6350,
   143.100,    1.6044,    1.6043,
   143.203,    1.5965,    1.5965,
   143.304,    1.6082,    1.6095,
   143.400,    1.6661,    1.6663,
   143.500,    1.6955,    1.6962,
   143.600,    1.7466,    1.7500,
   143.706,    1.8186,    1.8200,
   143.800,    1.8556,    1.8567,
   143.900,    1.8931,    1.8936,
   144.000,    1.8962,    1.8963,
   144.100,    1.8896,    1.8896,
   144.200,    1.8584,    1.8580,
   144.303,    1.8236,    1.8221,
   144.400,    1.7947,    1.7946,
   144.500,    1.7529,    1.7515,
   144.600,    1.7246,    1.7235,
   144.708,    1.7012,    1.7007,
   144.800,    1.6775,    1.6769,
   144.900,    1.6729,    1.6721,
   145.000,    1.6270,    1.6263,
   145.100,    1.5689,    1.5681,
   145.200,    1.5081,    1.5068,
   145.300,    1.4847,    1.4837,
   145.405,    1.4393,    1.4382,
   145.500,    1.4172,    1.4168,
   145.600,    1.4065,    1.4054,
   145.704,    1.4008,    1.4005,
   145.800,    1.3944,    1.3944,
   145.900,    1.3990,    1.3990,
   146.000,    1.4105,    1.4105,
   146.100,    1.3984,    1.3982,
   146.203,    1.3778,    1.3774,
   146.302,    1.3790,    1.3789,
   146.400,    1.3894,    1.3894,
   146.500,    1.4243,    1.4251,
   146.600,    1.4330,    1.4367,
   146.700,    1.4936,    1.4949,
   146.802,    1.5478,    1.5488,
   146.902,    1.5895,    1.5897,
   147.000,    1.5870,    1.5872,
   147.100,    1.5786,    1.5784,
   147.200,    1.5777,    1.5771,
   147.301,    1.5372,    1.5353,
   147.400,    1.4862,    1.4862,
   147.500,    1.4674,    1.4665,
   147.600,    1.4375,    1.4364,
   147.700,    1.4266,    1.4269,
   147.801,    1.4364,    1.4368,
   147.900,    1.4533,    1.4536,
   148.000,    1.4411,    1.4414,
   148.100,    1.4474,    1.4476,
   148.202,    1.4517,    1.4518,
   148.304,    1.4439,    1.4431,
   148.404,    1.4181,    1.4172,
   148.500,    1.3974,    1.3974,
   148.600,    1.3923,    1.3918,
   148.700,    1.3839,    1.3833,
   148.803,    1.3664,    1.3656,
   148.900,    1.3507,    1.3504,
   149.000,    1.3372,    1.3368,
   149.100,    1.2940,    1.2936,
   149.200,    1.2928,    1.2915,
   149.302,    1.2613,    1.2601,
   149.400,    1.2246,    1.2232,
   149.500,    1.1844,    1.1837,
   149.600,    1.1662,    1.1663,
   149.700,    1.1352,    1.1348,
   149.801,    1.1189,    1.1188,
   149.900,    1.1183,    1.1184,
   150.000,    1.1295,    1.1298,
   150.100,    1.1453,    1.1457,
   150.200,    1.1712,    1.1717,
   150.303,    1.2014,    1.2023,
   150.400,    1.2248,    1.2248,
   150.500,    1.2381,    1.2380,
   150.600,    1.2516,    1.2521,
   150.704,    1.2504,    1.2511,
   150.801,    1.2738,    1.2742,
   150.900,    1.2967,    1.2970,
   151.000,    1.3133,    1.3136,
   151.100,    1.3208,    1.3208,
   151.200,    1.3158,    1.3157,
   151.303,    1.3028,    1.3020,
   151.400,    1.2874,    1.2873,
   151.500,    1.2551,    1.2548,
   151.600,    1.2426,    1.2417,
   151.700,    1.2140,    1.2136,
   151.800,    1.1996,    1.1994,
   151.900,    1.1959,    1.1959,
   152.000,    1.2107,    1.2110,
   152.100,    1.2298,    1.2302,
   152.200,    1.2504,    1.2507,
   152.300,    1.2679,    1.2685,
   152.400,    1.2806,    1.2806,
   152.500,    1.2795,    1.2795,
   152.600,    1.2637,    1.2637,
   152.700,    1.2257,    1.2248,
   152.801,    1.1784,    1.1776,
   152.900,    1.1465,    1.1458,
   153.000,    1.1197,    1.1190,
   153.100,    1.0740,    1.0740,
   153.200,    1.0598,    1.0598,
   153.301,    1.0640,    1.0647,
   153.405,    1.0992,    1.1011,
   153.500,    1.1707,    1.1709,
   153.600,    1.2334,    1.2378,
   153.700,    1.3058,    1.3080,
   153.801,    1.3272,    1.3277,
   153.900,    1.3293,    1.3294,
   154.000,    1.3320,    1.3321,
   154.100,    1.3109,    1.3107,
   154.200,    1.2949,    1.2947,
   154.302,    1.2870,    1.2868,
   154.400,    1.2770,    1.2770,
   154.500,    1.2660,    1.2661,
   154.600,    1.2502,    1.2499,
   154.708,    1.2191,    1.2187,
   154.802,    1.2074,    1.2067,
   154.900,    1.1754,    1.1748,
   155.000,    1.1565,    1.1560,
   155.100,    1.1343,    1.1340,
   155.200,    1.1128,    1.1127,
   155.303,    1.1067,    1.1063,
   155.405,    1.0799,    1.0797,
   155.500,    1.0810,    1.0809,
   155.600,    1.0868,    1.0888,
   155.708,    1.1494,    1.1500,
   155.802,    1.2146,    1.2157,
   155.900,    1.2714,    1.2722,
